date,retweets,favorites,finBERT,finBERT_min,finBERT_max,buzz,sent12,sent26,adjclose,volume,EMA12,EMA26
2018-03-12,1201,2184,-0.0446270706875,-0.9507062,0.8565664000000001,-0.4065956448026397,-0.0446270706875,-0.0446270706875,266.6805419921875,71924800,266.6805419921875,266.6805419921875
2018-03-13,2985,4294,-0.10873000989814814,-0.90130436,0.8835687,-0.06135016485122416,-0.05448906133529202,-0.04526491087865073,264.95703125,91968900,266.4153864933894,266.55287452980326
2018-03-14,2729,4657,-0.0716427844423077,-0.91281015,0.8392337999999999,-0.05186345032764905,-0.05712809565944828,-0.04552737728226921,263.59735107421875,105895100,265.98184258274773,266.33394686642663
2018-03-15,2758,4190,-0.10821897348936171,-0.9356167,0.8997038,-0.09069691725592846,-0.06498823071020418,-0.04615117425945421,263.3101501464844,83433000,265.57081297716877,266.1099619242087
2018-03-16,2818,4099,-0.04334889722972972,-0.8927556999999999,0.8978834000000001,-0.0934454046412633,-0.06165910248243888,-0.04612329090592461,263.595703125,100343700,265.26694992298894,265.9237205316747
2018-03-19,66744,202050,-0.1824370461584158,-0.95342183,0.7810838999999999,23.12480075695012,-0.074602328692717,-0.047352821376604355,260.02911376953125,109208400,264.46112897630314,265.48708299373817
2018-03-20,3758,5274,-0.06367918291666666,-0.9446421999999999,0.8839853999999999,0.09407236374529136,-0.0729218447271708,-0.04751527273521194,260.4714050292969,59757300,263.84732529214835,265.11555129266844
2018-03-21,2450,3987,-0.035871357060869566,-0.93650573,0.8574424,-0.13600262867225443,-0.067221769701586,-0.047399412877755794,259.9714660644531,78709600,263.25103925711835,264.73450794243024
2018-03-22,2434,3325,-0.21454089647663546,-0.93868315,0.8531479999999999,-0.1961147076160294,-0.0898862507439013,-0.04906251221704813,253.47291564941406,148785900,261.74671254824074,263.90031592072535
2018-03-23,2167,3266,-0.20288232365517236,-0.92948765,0.796317,-0.22501815560374422,-0.10727026196101992,-0.050593057604492155,248.07025146484375,183534800,259.6426416123335,262.727718553623
2018-03-26,2333,3447,-0.12829451759550564,-0.9234889999999999,0.8955663,-0.19425282906467353,-0.08665113714620698,-0.0505804407929487,254.8572235107422,141956100,258.9064234428579,262.144718920817
2018-03-27,2892,4430,-0.14124152611999993,-0.93830794,0.8691167,-0.057537746865114536,-0.09504965852679051,-0.05148254114446165,250.5216522216797,129941400,257.61645863959967,261.2837510171772
2018-03-28,2315,3806,-0.03756976619387754,-0.9372251,0.9133635,-0.16401946782599025,-0.08620659816788083,-0.05134410557281405,249.7813720703125,146452300,256.4110607058632,260.4317229470391
2018-03-29,5446,18761,-0.16664152390000006,-0.9482868,0.85273373,1.4395012693083962,-0.0985812021266684,-0.05249134356611938,252.9730224609375,111601600,255.8821317451054,259.8792266147353
2018-04-02,2884,4215,-0.21096869415740738,-0.9482125,0.90206695,-0.07730912386284583,-0.0902668796346747,-0.053372033645570915,247.51266479492188,186286300,254.59452144507713,258.9631849984528
2018-04-03,3178,5137,-0.020404725398496238,-0.9401290000000001,0.8830591999999998,0.030502510348998365,-0.07951885590603186,-0.053044000727689576,250.68505859375,119956900,253.99306562179603,258.3499904499563
2018-04-04,4171,6034,-0.12768552436585365,-0.94805336,0.8673663,0.19807157997102592,-0.0869291125921583,-0.0537867024554325,253.36715698242188,123715300,253.89677198496923,257.98089167458335
